"RBD","AGNO","MRUN","COD_REG_RBD","COD_COM_RBD","COD_DEPE","RURAL_RBD","COD_ENSE2","GEN_ALU","ASISTENCIA","COD_GRADO","EDAD_ALU","PROM_GRAL","SLEP","Z"
433,2018,16037092,3,3101,3,0,2,2,87,6,11,"6,1",0,0
433,2022,20264134,3,3101,3,0,2,1,76,5,10,"6,5",0,0
433,2017,16037092,3,3101,3,0,2,2,92,5,10,"6,1",0,0
433,2023,12006746,3,3101,3,0,2,2,67,4,9,"6",0,0
433,2022,9936839,3,3101,3,0,5,1,84,3,16,"7",0,0
433,2023,23620573,3,3101,3,0,2,1,88,7,12,"6,6",0,0
433,2016,8088893,3,3101,3,0,2,2,91,5,10,"6",0,0
433,2022,25420225,3,3101,3,0,2,1,83,1,6,"6",0,0
433,2022,12006746,3,3101,3,0,2,2,56,3,8,"6",0,0
433,2017,9936839,3,3101,3,0,2,1,92,6,11,"6,3",0,0
433,2022,23620573,3,3101,3,0,2,1,82,6,11,"6,8",0,0
433,2023,25420225,3,3101,3,0,2,1,93,2,7,"6",0,0
433,2022,8088893,3,3101,3,0,5,2,80,3,16,"6,1",0,0
433,2016,16037092,3,3101,3,0,2,2,94,4,9,"5,9",0,0
433,2017,23620573,3,3101,3,0,2,1,97,1,6,"6,5",0,0
433,2018,20264134,3,3101,3,0,2,1,91,1,6,"5,9",0,0
433,2018,23620573,3,3101,3,0,2,1,90,2,7,"6,6",0,0
433,2017,8088893,3,3101,3,0,2,2,86,6,11,"6",0,0
434,2018,12761475,3,3101,3,0,2,2,91,3,9,"5,6",0,0
434,2022,5761457,3,3101,3,0,2,2,80,4,9,"6,6",0,0
434,2023,12761475,3,3101,3,0,2,2,93,8,14,"5,6",0,0
434,2017,12761475,3,3101,3,0,2,2,96,2,8,"5,2",0,0
434,2023,5761457,3,3101,3,0,2,2,95,5,10,"5,9",0,0
434,2022,12761475,3,3101,3,0,2,2,87,7,13,"6,2",0,0
434,2016,12761475,3,3101,3,0,2,2,99,1,7,"6,1",0,0
437,2018,4836803,3,3101,3,0,7,2,98,1,14,"5,5",0,0
437,2022,1843269,3,3101,3,0,7,2,94,1,14,"6,5",0,0
437,2023,22713836,3,3101,3,0,5,2,89,1,14,"6,2",0,0
437,2023,1843269,3,3101,3,0,7,2,98,2,15,"6,6",0,0
440,2018,20769040,3,3102,3,0,2,2,82,2,7,"5,2",0,0
440,2017,20769040,3,3102,3,0,2,2,84,1,6,"5,8",0,0
440,2022,20769040,3,3102,3,0,2,2,84,6,11,"5,1",0,0
440,2023,20769040,3,3102,3,0,2,2,82,7,12,"5",0,0
448,2022,159518,3,3301,6,0,5,2,76,3,16,"6",1,1
448,2023,159518,3,3301,6,0,5,2,99,4,17,"6,3",1,1
452,2016,11773684,3,3301,2,0,2,2,91,1,7,"6,6",1,1
453,2017,10541050,3,3301,2,0,2,1,99,8,14,"6,8",1,1
453,2018,11773684,3,3301,6,0,2,2,85,3,9,"5,7",1,1
453,2016,10541050,3,3301,2,0,2,1,98,7,13,"6,8",1,1
453,2023,11773684,3,3301,6,0,2,2,89,8,14,"5,8",1,1
453,2017,11773684,3,3301,2,0,2,2,88,2,8,"6,1",1,1
453,2022,11773684,3,3301,6,0,2,2,68,7,13,"5,6",1,1
454,2016,159518,3,3301,2,0,2,2,97,5,10,"6,1",1,1
454,2018,159518,3,3301,6,0,2,2,97,7,12,"6,2",1,1
454,2017,159518,3,3301,2,0,2,2,95,6,11,"6,1",1,1
454,2022,12381815,3,3301,6,0,2,1,90,3,8,"5,8",1,1
454,2023,12381815,3,3301,6,0,2,1,99,4,9,"5,5",1,1
455,2016,24006710,3,3301,2,0,2,2,92,8,13,"6,3",1,1
464,2023,27242662,3,3301,6,0,2,1,0,8,13,NA,1,1
479,2018,10541050,3,3301,3,0,5,1,99,1,15,"6,7",0,0
482,2023,11388862,3,3303,6,1,2,2,93,3,8,"6,6",1,1
482,2022,11388862,3,3303,6,1,2,2,86,2,7,"6,6",1,1
487,2022,25491410,3,3304,6,0,2,2,87,4,9,"6,4",1,1
487,2023,25491410,3,3304,6,0,2,2,96,5,10,"6",1,1
487,2023,22319066,3,3304,6,0,2,2,100,3,9,"6,2",1,1
489,2022,22319066,3,3304,6,0,2,2,90,2,8,"6,6",1,1
493,2022,26540799,3,3302,6,1,2,1,0,4,10,NA,1,1
516,2023,22174730,4,4101,1,0,5,2,92,2,15,"6,2",0,0
517,2016,14003017,4,4101,1,0,5,1,97,2,16,"4,6",0,0
517,2018,14003017,4,4101,1,0,5,1,86,3,18,"3,8",0,0
517,2017,14003017,4,4101,1,0,5,1,89,2,17,"5,2",0,0
519,2016,11303191,4,4101,1,0,2,2,15,7,14,"5,5",0,0
519,2023,6320003,4,4101,1,0,2,2,94,4,9,"6,3",0,0
519,2017,11303191,4,4101,1,0,2,2,64,8,15,"4,7",0,0
519,2022,6320003,4,4101,1,0,2,2,90,3,8,"6,1",0,0
521,2016,10567342,4,4101,1,0,2,1,95,2,7,"6",0,0
521,2018,10567342,4,4101,1,0,2,1,91,4,9,"5,8",0,0
521,2022,24614493,4,4101,1,0,5,2,69,4,18,"6,1",0,0
521,2022,10567342,4,4101,1,0,2,1,83,8,13,"5,8",0,0
521,2017,10567342,4,4101,1,0,2,1,78,3,8,"5,5",0,0
526,2023,11458069,4,4101,1,0,5,1,90,3,17,"5,8",0,0
527,2022,26342807,4,4101,1,0,2,2,0,3,9,NA,0,0
527,2023,25573254,4,4101,1,0,2,1,81,1,6,"6,2",0,0
528,2017,11191239,4,4101,1,0,2,2,76,8,14,"5,6",0,0
528,2016,11191239,4,4101,1,0,2,2,64,7,13,"5,4",0,0
530,2022,396502,4,4101,1,0,2,2,92,4,9,"6,3",0,0
530,2022,4362723,4,4101,1,0,2,1,0,5,10,NA,0,0
530,2018,4362723,4,4101,1,0,2,1,86,1,6,"6,7",0,0
530,2023,3360941,4,4101,1,0,2,1,80,3,8,"6,6",0,0
530,2023,23066084,4,4101,1,0,7,1,78,1,14,"5",0,0
530,2022,22174730,4,4101,1,0,7,2,88,1,14,"6,3",0,0
531,2016,20537737,4,4101,1,0,2,1,83,5,13,"5",0,0
531,2023,15221579,4,4101,1,0,5,1,92,4,17,"6,3",0,0
531,2022,15221579,4,4101,1,0,5,1,85,3,16,"6,4",0,0
531,2017,20537737,4,4101,1,0,2,1,84,6,14,"4,9",0,0
534,2022,7232173,4,4101,1,0,2,2,83,4,11,"6,3",0,0
534,2023,7232173,4,4101,1,0,2,2,90,5,12,"6,1",0,0
534,2023,26934438,4,4101,1,0,2,1,82,2,8,"6,6",0,0
534,2022,26934438,4,4101,1,0,2,1,82,1,7,"6,8",0,0
535,2018,19297086,4,4101,1,0,2,1,80,5,13,"5,8",0,0
535,2022,10243345,4,4101,1,0,5,2,80,4,19,"3,9",0,0
535,2022,19297086,4,4101,1,0,5,1,62,1,17,"5,3",0,0
535,2017,19297086,4,4101,1,0,2,1,80,4,12,"5,9",0,0
535,2018,23426952,4,4101,1,0,2,1,0,1,6,NA,0,0
536,2016,23066084,4,4101,1,0,2,1,0,2,7,NA,0,0
539,2018,21071725,4,4101,1,0,2,1,95,4,12,"5,6",0,0
539,2017,21071725,4,4101,1,0,2,1,95,3,11,"5,3",0,0
539,2016,21071725,4,4101,1,0,2,1,91,2,10,"5,7",0,0
539,2022,21071725,4,4101,1,0,2,1,82,8,16,"5,8",0,0
540,2022,11591633,4,4101,1,0,2,1,80,4,10,"5,3",0,0
540,2023,11591633,4,4101,1,0,2,1,85,5,11,"5,5",0,0
543,2017,16344400,4,4101,1,1,2,1,0,1,6,NA,0,0
557,2022,1120833,4,4101,1,1,2,1,85,7,12,"5,2",0,0
557,2023,1120833,4,4101,1,1,2,1,90,8,13,"5,1",0,0
557,2018,1120833,4,4101,1,1,2,1,90,3,8,"5,6",0,0
564,2017,1120833,4,4101,1,1,2,1,97,2,7,"6,1",0,0
564,2022,16344400,4,4101,1,1,2,1,88,6,11,"5,7",0,0
565,2018,10840295,4,4101,3,0,2,2,94,7,12,"5,4",0,0
565,2023,16037092,4,4101,3,0,5,2,90,3,16,"6,5",0,0
565,2022,16037092,4,4101,3,0,5,2,80,2,15,"6,7",0,0
565,2022,5039468,4,4101,3,0,5,2,85,4,17,"6,7",0,0
565,2018,5039468,4,4101,3,0,2,2,82,8,13,"6,3",0,0
565,2016,5039468,4,4101,3,0,2,2,82,6,11,"6,7",0,0
565,2017,5039468,4,4101,3,0,2,2,86,7,12,"6,2",0,0
568,2016,17987138,4,4101,3,0,2,2,99,8,13,"6,6",0,0
568,2017,7051795,4,4101,3,0,2,1,94,3,8,"5,5",0,0
568,2016,7051795,4,4101,3,0,2,1,94,2,7,"5,3",0,0
568,2018,17987138,4,4101,3,0,5,2,96,2,15,"6,4",0,0
568,2018,7051795,4,4101,3,0,2,1,0,4,9,NA,0,0
568,2017,17987138,4,4101,3,0,5,2,99,1,14,"6,7",0,0
570,2023,4465728,4,4101,3,0,2,1,92,6,11,"5,8",0,0
570,2022,4465728,4,4101,3,0,2,1,83,5,10,"6,3",0,0
570,2018,4465728,4,4101,3,0,2,1,93,1,6,"6,6",0,0
573,2018,8665641,4,4101,3,0,5,2,98,4,17,"6",0,0
573,2016,8665641,4,4101,3,0,5,2,97,2,15,"5,3",0,0
573,2022,10840295,4,4101,3,0,5,2,80,3,16,"5,7",0,0
573,2023,10840295,4,4101,3,0,5,2,78,4,17,"5,3",0,0
573,2017,8665641,4,4101,3,0,5,2,98,3,16,"5,5",0,0
574,2023,16344400,4,4101,3,0,2,1,93,7,12,"5,2",0,0
574,2016,2722329,4,4101,3,0,2,1,0,8,14,NA,0,0
575,2016,2580970,4,4101,3,0,7,2,91,4,17,"6,3",0,0
578,2016,669735,4,4101,1,0,7,1,100,4,18,"5,8",0,0
579,2017,9504544,4,4101,3,0,5,1,96,2,15,"5,9",0,0
579,2018,9504544,4,4101,3,0,5,1,96,3,16,"5,7",0,0
579,2016,7353246,4,4101,3,0,2,2,99,8,13,"6,8",0,0
579,2016,9504544,4,4101,3,0,5,1,95,1,14,"5,7",0,0
579,2018,7353246,4,4101,3,0,5,2,98,2,15,"6,9",0,0
579,2017,7353246,4,4101,3,0,5,2,96,1,14,"6,8",0,0
579,2022,12374328,4,4101,3,0,5,2,91,4,17,"6,5",0,0
580,2022,12763918,4,4101,4,0,2,1,86,5,10,"6,1",0,0
580,2018,12763918,4,4101,4,0,2,1,93,1,6,"6,8",0,0
581,2022,1427081,4,4101,3,0,2,2,65,3,8,"6,7",0,0
581,2017,24520445,4,4101,3,0,5,1,91,4,19,"5,6",0,0
581,2023,1427081,4,4101,3,0,2,2,74,4,9,"6,4",0,0
581,2016,24520445,4,4101,3,0,5,1,97,3,18,"5,6",0,0
582,2022,21060639,4,4101,4,0,2,2,99,8,13,"6,4",0,0
582,2016,21060639,4,4101,3,0,2,2,93,2,7,"6,9",0,0
582,2023,17031414,4,4101,4,0,2,1,94,8,13,"6",0,0
582,2022,17031414,4,4101,4,0,2,1,91,7,12,"6,1",0,0
582,2016,20652203,4,4101,3,0,2,2,99,8,13,"5,8",0,0
582,2017,21060639,4,4101,3,0,2,2,98,3,8,"6,8",0,0
582,2017,17031414,4,4101,3,0,2,1,88,2,7,"6,6",0,0
582,2023,21060639,4,4101,4,0,5,2,100,1,14,"6,2",0,0
582,2018,21060639,4,4101,4,0,2,2,98,4,9,"6,6",0,0
582,2018,20652203,4,4101,4,0,5,2,95,2,15,"6",0,0
582,2018,17031414,4,4101,4,0,2,1,90,3,8,"6,3",0,0
582,2017,20652203,4,4101,3,0,5,2,99,1,14,"5,6",0,0
582,2016,17031414,4,4101,3,0,2,1,89,1,6,"6,7",0,0
583,2017,24432207,4,4101,3,0,2,2,97,5,10,"6,3",0,0
583,2023,24432207,4,4101,3,0,5,2,84,3,16,"6,9",0,0
583,2017,24675774,4,4101,3,0,5,1,89,4,18,"5,6",0,0
583,2018,24432207,4,4101,3,0,2,2,94,6,11,"6,3",0,0
583,2022,24432207,4,4101,3,0,5,2,83,2,15,"6,8",0,0
583,2016,24432207,4,4101,3,0,2,2,97,4,9,"6,2",0,0
583,2023,25682614,4,4101,3,0,2,2,84,1,7,"5,9",0,0
583,2018,780758,4,4101,3,0,5,2,97,2,15,"5,9",0,0
583,2017,780758,4,4101,3,0,5,2,98,1,14,"6,3",0,0
583,2016,24675774,4,4101,3,0,5,1,91,3,17,"5,4",0,0
583,2016,780758,4,4101,3,0,2,2,99,8,13,"6,3",0,0
585,2016,13882711,4,4101,4,0,2,1,87,5,10,"5,7",0,0
585,2023,13882711,4,4101,4,0,5,1,94,4,17,"6",0,0
585,2018,13882711,4,4101,4,0,2,1,90,7,12,"5,6",0,0
585,2022,13882711,4,4101,4,0,5,1,93,3,16,"5,4",0,0
585,2017,13882711,4,4101,4,0,2,1,87,6,11,"6",0,0
590,2023,25539858,4,4101,4,0,2,2,74,1,7,"6,6",0,0
602,2023,16067821,4,4104,2,1,2,2,97,6,11,"6,4",0,0
602,2018,16067821,4,4104,2,1,2,2,100,1,6,"6,8",0,0
602,2022,16067821,4,4104,2,1,2,2,94,5,10,"6,3",0,0
609,2016,21068774,4,4102,2,0,7,1,51,1,16,"3,1",1,1
609,2022,1156104,4,4102,6,0,7,1,91,4,17,"6,5",1,1
610,2023,10567342,4,4102,6,0,7,1,89,1,14,"6,1",1,1
611,2022,19778384,4,4102,6,0,5,1,0,2,18,NA,1,1
613,2023,25927039,4,4102,6,0,2,2,88,1,7,"6,2",1,1
614,2018,294460,4,4102,6,0,2,1,77,7,14,"4,6",1,1
614,2016,294460,4,4102,2,0,2,1,86,5,12,"4,8",1,1
614,2017,294460,4,4102,2,0,2,1,86,6,13,"4,8",1,1
614,2018,25620997,4,4102,6,0,2,1,98,4,10,"6,1",1,1
615,2018,8927845,4,4102,6,0,2,1,0,1,6,NA,1,1
616,2023,5979118,4,4102,6,0,2,1,98,7,12,"5,9",1,1
616,2023,25557463,4,4102,6,0,2,2,90,1,7,"6,9",1,1
616,2023,23426952,4,4102,6,0,2,1,83,5,11,"5,6",1,1
617,2017,19778384,4,4102,2,0,2,1,96,6,13,"4,6",1,1
620,2016,19297086,4,4102,2,0,2,1,91,3,11,"5,5",1,1
625,2023,19057792,4,4102,6,0,2,2,98,8,14,"6",1,1
625,2022,19057792,4,4102,6,0,2,2,83,7,13,"6",1,1
625,2018,19057792,4,4102,6,0,2,2,94,3,9,"6,8",1,1
625,2016,19057792,4,4102,2,0,2,2,96,1,7,"6,8",1,1
625,2017,19057792,4,4102,2,0,2,2,96,2,8,"6,5",1,1
626,2023,13355731,4,4102,6,0,2,1,90,4,9,"6,7",1,1
626,2022,8927845,4,4102,6,0,2,1,72,4,10,"4,9",1,1
629,2018,10243345,4,4102,6,1,5,2,96,2,15,"4,5",1,1
629,2023,26121947,4,4102,6,1,2,1,100,1,6,"6,5",1,1
629,2023,25405273,4,4102,6,1,2,1,57,2,7,"6",1,1
629,2022,25405273,4,4102,6,1,2,1,85,1,6,"5,6",1,1
629,2017,10243345,4,4102,2,1,5,2,79,1,14,"4,9",1,1
631,2018,1156104,4,4102,6,0,2,1,99,8,13,"5,8",1,1
631,2016,1156104,4,4102,2,0,2,1,98,6,11,"6",1,1
631,2017,1156104,4,4102,2,0,2,1,99,7,12,"5,8",1,1
642,2016,12110180,4,4102,2,1,2,1,96,6,13,"6",1,1
646,2016,16386932,4,4102,3,0,2,2,96,2,7,"6,9",0,0
646,2017,16386932,4,4102,3,0,2,2,94,3,8,"6,9",0,0
646,2018,16386932,4,4102,3,0,2,2,92,4,9,"6,7",0,0
648,2018,8667468,4,4102,3,0,5,2,93,3,16,"4,8",0,0
648,2017,8667468,4,4102,3,0,5,2,93,2,15,"5,7",0,0
648,2016,15523150,4,4102,3,0,2,2,97,4,9,"6,5",0,0
648,2016,8667468,4,4102,3,0,5,2,94,1,14,"5",0,0
648,2018,1225016,4,4102,3,0,2,1,99,2,7,"6",0,0
648,2022,1225016,4,4102,3,0,2,1,100,6,11,"6,1",0,0
648,2017,1225016,4,4102,3,0,2,1,99,1,6,"6,3",0,0
648,2017,15523150,4,4102,3,0,2,2,98,5,10,"6,1",0,0
648,2023,15523150,4,4102,3,0,5,2,100,3,16,"6,6",0,0
648,2018,15523150,4,4102,3,0,2,2,98,6,11,"6,1",0,0
648,2023,1225016,4,4102,3,0,2,1,98,7,12,"6,3",0,0
648,2022,15523150,4,4102,3,0,5,2,100,2,15,"6,7",0,0
648,2016,22372997,4,4102,3,0,5,2,80,4,17,"5,3",0,0
649,2022,14376019,4,4102,3,0,2,1,88,5,10,"6,7",0,0
649,2018,14376019,4,4102,3,0,2,1,87,1,6,"6,9",0,0
649,2023,14376019,4,4102,3,0,2,1,78,6,11,"6,4",0,0
655,2023,9485197,4,4102,3,0,2,1,98,6,12,"5,5",0,0
655,2023,18689920,4,4102,3,0,2,2,86,5,10,"6,3",0,0
655,2017,9485197,4,4102,3,0,2,1,100,1,6,"4,9",0,0
655,2017,18926721,4,4102,3,0,2,1,92,1,6,"6",0,0
655,2022,9485197,4,4102,3,0,2,1,84,5,11,"5,9",0,0
655,2022,18926721,4,4102,3,0,2,1,87,6,11,"6,4",0,0
655,2022,18689920,4,4102,3,0,2,2,91,4,9,"6,2",0,0
655,2023,18926721,4,4102,3,0,2,1,92,7,12,"6,2",0,0
655,2018,9485197,4,4102,3,0,2,1,98,2,7,"4,7",0,0
655,2018,18926721,4,4102,3,0,2,1,95,2,7,"5,8",0,0
656,2018,3252417,4,4103,6,0,5,1,98,1,14,"4,9",1,1
657,2016,9526358,4,4103,2,0,2,1,98,1,6,"6,5",1,1
657,2017,9526358,4,4103,2,0,2,1,98,2,7,"6,5",1,1
657,2022,9526358,4,4103,6,0,2,1,96,7,12,"6,8",1,1
657,2018,9526358,4,4103,6,0,2,1,98,3,8,"6,7",1,1
657,2023,9526358,4,4103,6,0,2,1,97,8,13,"6,7",1,1
664,2023,25200584,4,4103,3,0,2,1,98,2,7,"6,9",0,0
664,2016,3252417,4,4103,3,0,2,1,100,7,12,"5,3",0,0
664,2022,25200584,4,4103,3,0,2,1,86,1,6,"6,9",0,0
664,2017,3252417,4,4103,3,0,2,1,99,8,13,"5,5",0,0
671,2016,16815001,4,4106,2,0,2,1,100,4,9,"5,5",0,0
673,2022,26940264,4,4106,2,0,2,1,95,4,10,"6,5",0,0
673,2023,26940264,4,4106,2,0,2,1,90,5,11,"6,3",0,0
690,2018,1492948,4,4106,3,0,5,2,92,4,17,"5,5",0,0
690,2016,1492948,4,4106,3,0,5,2,99,2,15,"5,8",0,0
690,2017,1492948,4,4106,3,0,5,2,94,3,16,"5,6",0,0
691,2018,16815001,4,4105,2,0,2,1,87,5,11,"5,3",0,0
701,2017,11809052,4,4301,2,0,5,2,79,2,16,"4,9",0,0
701,2018,11809052,4,4301,2,0,5,2,85,3,17,"4,7",0,0
701,2016,11809052,4,4301,2,0,5,2,94,1,15,"5,1",0,0
704,2018,17067248,4,4301,2,0,2,1,88,8,13,"6,3",0,0
704,2023,3244450,4,4301,2,0,5,2,95,1,14,"6,6",0,0
704,2016,15828722,4,4301,2,0,5,1,99,3,16,"6,1",0,0
704,2022,17067248,4,4301,2,0,5,1,66,4,17,"5,5",0,0
704,2017,15828722,4,4301,2,0,5,1,99,4,17,"6,5",0,0
704,2017,17067248,4,4301,2,0,2,1,88,7,12,"5,8",0,0
704,2022,3244450,4,4301,2,0,2,2,97,8,13,"6,5",0,0
705,2022,23896126,4,4301,2,0,7,2,86,1,14,"5,2",0,0
705,2017,6226562,4,4301,2,0,7,1,99,1,14,"6,4",0,0
705,2018,6226562,4,4301,2,0,7,1,100,2,15,"6,6",0,0
705,2023,23896126,4,4301,2,0,7,2,80,2,15,"5,2",0,0
707,2016,23896126,4,4301,2,0,2,2,79,3,8,"5,6",0,0
707,2018,4516649,4,4301,2,0,2,2,93,4,9,"5,5",0,0
707,2017,4516649,4,4301,2,0,2,2,91,3,8,"6",0,0
707,2016,4516649,4,4301,2,0,2,2,85,2,7,"6,2",0,0
708,2018,25619812,4,4301,2,0,2,1,98,7,14,"5,3",0,0
709,2022,7001420,4,4301,2,0,2,1,0,4,9,NA,0,0
709,2016,7223420,4,4301,2,0,2,1,98,4,9,"6,3",0,0
709,2023,7001420,4,4301,2,0,2,1,94,5,10,"6",0,0
709,2023,25987020,4,4301,2,0,2,2,68,1,6,"5,6",0,0
709,2018,7223420,4,4301,2,0,2,1,85,6,11,"5,3",0,0
709,2017,7223420,4,4301,2,0,2,1,84,5,10,"5,7",0,0
711,2023,555104,4,4301,2,0,2,2,91,6,11,"6,6",0,0
712,2023,889420,4,4301,2,0,2,2,73,4,9,"5,6",0,0
714,2017,23896126,4,4301,2,0,2,2,99,4,9,"5,3",0,0
714,2018,23896126,4,4301,2,0,2,2,93,5,10,"4,7",0,0
721,2023,863895,4,4301,2,0,2,2,88,7,12,"6,1",0,0
721,2022,863895,4,4301,2,0,2,2,95,6,11,"5,8",0,0
721,2017,863895,4,4301,2,0,2,2,90,1,6,"6,1",0,0
721,2016,17067248,4,4301,2,0,2,1,91,6,11,"6,3",0,0
721,2018,863895,4,4301,2,0,2,2,97,2,7,"6",0,0
722,2022,26052938,4,4301,2,0,2,2,91,3,8,"5,8",0,0
722,2023,26052938,4,4301,2,0,2,2,91,4,9,"5,6",0,0
757,2016,3064796,4,4301,2,1,2,2,98,7,12,"6,1",0,0
757,2017,3064796,4,4301,2,1,2,2,99,8,13,"5,8",0,0
766,2017,14902668,4,4301,3,0,5,2,95,1,14,"6,1",0,0
766,2022,6956179,4,4301,3,0,5,1,95,1,14,"6,1",0,0
766,2016,2301329,4,4301,3,0,5,1,98,3,16,"4,5",0,0
766,2023,6956179,4,4301,3,0,5,1,99,2,15,"6,1",0,0
766,2017,2301329,4,4301,3,0,5,1,95,3,17,"5,1",0,0
766,2017,22233504,4,4301,3,0,2,2,98,2,7,"6,5",0,0
766,2016,14902668,4,4301,3,0,2,2,97,8,13,"5,9",0,0
766,2018,6956179,4,4301,3,0,2,1,99,5,10,"6,2",0,0
766,2017,6956179,4,4301,3,0,2,1,93,4,9,"6,5",0,0
766,2016,22233504,4,4301,3,0,2,2,89,1,6,"6,6",0,0
766,2023,22233504,4,4301,3,0,2,2,94,8,13,"6,6",0,0
766,2022,22233504,4,4301,3,0,2,2,93,7,12,"6,5",0,0
766,2016,6956179,4,4301,3,0,2,1,100,3,8,"6,7",0,0
766,2018,2301329,4,4301,3,0,5,1,99,4,18,"5,1",0,0
766,2018,14902668,4,4301,3,0,5,2,99,2,15,"6,6",0,0
766,2018,22233504,4,4301,3,0,2,2,95,3,8,"6,5",0,0
767,2016,12139064,4,4301,3,0,5,2,91,3,17,"5,9",0,0
767,2017,12139064,4,4301,3,0,5,2,92,4,18,"6,1",0,0
768,2022,3005571,4,4301,3,0,7,2,89,1,16,"5,1",0,0
768,2016,13602955,4,4301,3,0,7,2,97,4,17,"5,4",0,0
768,2016,11800775,4,4301,3,0,7,2,93,3,16,"5,5",0,0
768,2017,11800775,4,4301,3,0,7,2,85,4,17,"5,6",0,0
768,2018,3064796,4,4301,3,0,7,2,96,1,14,"5,1",0,0
768,2023,3005571,4,4301,3,0,7,2,0,2,17,NA,0,0
768,2016,13495108,4,4301,3,0,7,2,98,4,17,"6,1",0,0
769,2016,15334537,4,4301,3,0,2,1,98,6,11,"5,5",0,0
769,2022,15334537,4,4301,3,0,5,1,87,4,17,"6",0,0
769,2018,15334537,4,4301,3,0,2,1,97,8,13,"5,7",0,0
769,2023,25693989,4,4301,3,0,2,2,91,1,6,"6,6",0,0
769,2017,15334537,4,4301,3,0,2,1,97,7,12,"5,1",0,0
769,2016,18788015,4,4301,3,0,5,2,87,4,18,"5,8",0,0
770,2023,20988008,4,4301,4,0,5,1,54,1,14,"5,7",0,0
770,2017,20988008,4,4301,4,0,2,1,82,3,8,"6,6",0,0
770,2018,20988008,4,4301,4,0,2,1,73,4,9,"6,5",0,0
770,2022,20988008,4,4301,4,0,2,1,81,8,13,"6,1",0,0
770,2016,20988008,4,4301,4,0,2,1,84,2,7,"6,7",0,0
777,2023,3958804,4,4305,2,1,2,2,95,3,8,"5,3",0,0
777,2022,3958804,4,4305,2,1,2,2,94,2,7,"5,5",0,0
798,2018,17222872,4,4303,2,0,2,1,92,4,9,"4,5",0,0
798,2022,5943135,4,4303,2,0,2,1,90,2,7,"6,2",0,0
798,2023,17222872,4,4303,2,0,2,1,91,8,14,"5,9",0,0
798,2017,17222872,4,4303,2,0,2,1,97,3,8,"4,8",0,0
798,2023,10115201,4,4303,2,0,2,1,85,2,8,"5,9",0,0
798,2023,5943135,4,4303,2,0,2,1,99,3,8,"6,1",0,0
798,2016,17222872,4,4303,2,0,2,1,96,2,7,"5,4",0,0
798,2022,10115201,4,4303,2,0,2,1,85,1,7,"6,3",0,0
798,2022,17222872,4,4303,2,0,2,1,92,7,13,"5,3",0,0
799,2016,9345949,4,4303,2,0,5,1,97,1,14,"4,6",0,0
799,2018,9345949,4,4303,2,0,5,1,94,3,16,"5",0,0
799,2017,9345949,4,4303,2,0,5,1,98,2,15,"4,7",0,0
814,2018,3005571,4,4303,2,1,2,2,98,6,12,"6",0,0
814,2016,3005571,4,4303,2,1,2,2,93,4,10,"5,2",0,0
817,2017,3005571,4,4303,2,1,2,2,86,5,11,"6,2",0,0
845,2023,3085758,4,4302,2,0,5,2,89,2,15,"5,7",0,0
845,2022,3085758,4,4302,2,0,5,2,92,1,14,"6",0,0
848,2023,25301587,4,4303,2,0,2,2,99,2,7,"6,2",0,0
848,2023,21921430,4,4303,2,0,2,2,96,3,9,"6,3",0,0
848,2022,25301587,4,4303,2,0,2,2,91,1,6,"6,9",0,0
848,2022,21921430,4,4303,2,0,2,2,96,2,8,"7",0,0
851,2016,6226562,4,4302,2,1,2,1,96,8,13,"6,5",0,0
864,2023,15484343,4,4302,2,1,2,2,100,4,9,"6",0,0
864,2022,15484343,4,4302,2,1,2,2,99,3,8,"6",0,0
870,2017,3085758,4,4302,2,1,2,2,100,4,9,"6,7",0,0
870,2018,3085758,4,4302,2,1,2,2,100,5,10,"6,6",0,0
870,2016,3085758,4,4302,2,1,2,2,100,3,8,"6,7",0,0
876,2022,21461812,4,4302,2,1,2,1,85,4,9,"4,7",0,0
876,2023,21461812,4,4302,2,1,2,1,84,5,10,"4,8",0,0
897,2022,11813273,4,4304,2,0,2,2,0,4,9,NA,0,0
897,2022,8375486,4,4304,2,0,2,2,90,2,7,"6,6",0,0
897,2023,8375486,4,4304,2,0,2,2,91,3,8,"6,3",0,0
915,2023,26699939,4,4301,2,1,2,2,93,1,6,"6,8",0,0
932,2023,27121322,4,4301,2,1,2,1,85,2,7,"6,7",0,0
932,2022,27121322,4,4301,2,1,2,1,100,1,6,"6,8",0,0
967,2023,22816384,4,4201,2,0,5,2,96,1,15,"6,8",0,0
967,2022,22816384,4,4201,2,0,2,2,96,8,14,"6,7",0,0
967,2016,1667703,4,4201,2,0,5,1,93,2,15,"5,7",0,0
967,2017,6525292,4,4201,2,0,5,2,94,1,15,"5,2",0,0
967,2017,1667703,4,4201,2,0,5,1,97,3,16,"5,8",0,0
967,2018,1667703,4,4201,2,0,5,1,95,4,17,"5,8",0,0
967,2018,6525292,4,4201,2,0,5,2,95,2,16,"5,4",0,0
970,2018,21927967,4,4201,2,0,2,2,96,6,11,"5,4",0,0
970,2022,26952681,4,4201,2,0,2,1,99,4,9,"6,6",0,0
970,2023,26952681,4,4201,2,0,2,1,100,5,10,"6,6",0,0
971,2016,21927967,4,4201,2,0,2,2,98,4,9,"5,9",0,0
971,2017,21927967,4,4201,2,0,2,2,96,5,10,"5,7",0,0
